candidate_id,name,ai_recruiter_score
CAND_0001473,Naina Malhotra,46.9
CAND_0074245,Reyansh Rao,46.9
CAND_0067147,Ela Dalal,46.9
CAND_0050529,Pooja Khanna,46.9
CAND_0022787,Arnav Bose,46.9
CAND_0059369,Arnav Kapoor,46.9
CAND_0068795,Dhruv Singh,46.9
CAND_0023950,Aisha Malhotra,46.9
CAND_0048137,Kiara Subramanian,46.9
CAND_0030779,Kiara Reddy,46.9
CAND_0022923,Ritu Malhotra,46.9
CAND_0059290,Aanya Tiwari,46.9
CAND_0028138,Pooja Tiwari,46.9
CAND_0092347,Zara Joshi,46.9
CAND_0022970,Rahul Chopra,46.9
CAND_0059039,Anika Goyal,46.9
CAND_0056755,Ishaan Naidu,46.9
CAND_0035837,Zara Goyal,46.9
CAND_0038039,Aryan Pillai,46.9
CAND_0016390,Pari Naidu,46.9
CAND_0030384,Neha Rao,46.9
CAND_0084345,Sneha Patel,46.9
CAND_0018172,Vivaan Naidu,46.9
CAND_0031865,Anjali Verma,46.9
CAND_0058000,Karan Chatterjee,46.9
CAND_0020098,Om Arora,46.9
CAND_0034793,Kiara Mukherjee,46.9
CAND_0095004,Dev Goyal,46.89
CAND_0019282,Aditya Pandey,46.89
CAND_0028076,Ishaan Verma,46.89
CAND_0059751,Ira Bansal,46.89
CAND_0076528,Anika Mehta,46.89
CAND_0005851,Kavya Mehta,46.89
CAND_0044108,Ananya Pillai,46.89
CAND_0095331,Sneha Chopra,46.89
CAND_0030538,Ananya Iyengar,46.89
CAND_0038908,Krishna Malhotra,46.89
CAND_0055185,Zara Kapoor,46.89
CAND_0026988,Pranav Iyer,46.89
CAND_0075739,Meera Nair,46.89
CAND_0037793,Avni Bhatia,46.89
CAND_0035103,Avni Sethi,46.89
CAND_0093536,Aisha Pandey,46.89
CAND_0068547,Rajesh Bansal,46.89
CAND_0015897,Om Bose,46.89
CAND_0032883,Nisha Vora,46.89
CAND_0077988,Mira Bansal,46.89
CAND_0061213,Vihaan Malhotra,46.89
CAND_0039886,Vikram Gupta,46.89
CAND_0068878,Kavya Sen,46.89
CAND_0074924,Diya Dalal,46.89
CAND_0036947,Deepak Iyengar,46.89
CAND_0023297,Nikhil Agarwal,46.89
CAND_0035581,Aditya Rao,46.89
CAND_0004361,Aarav Vora,46.89
CAND_0092063,Avni Dutta,46.89
CAND_0042383,Deepak Mittal,46.89
CAND_0068628,Tanvi Joshi,46.89
CAND_0058855,Advik Mehta,46.89
CAND_0054744,Sai Ghosh,46.89
CAND_0020551,Rohan Krishnan,46.89
CAND_0056380,Ananya Chatterjee,46.89
CAND_0056529,Advaith Shetty,46.89
CAND_0098594,Jay Kumar,46.89
CAND_0083895,Aisha Shetty,46.89
CAND_0020246,Deepak Sethi,46.89
CAND_0084724,Rajesh Desai,46.89
CAND_0012836,Kiara Kapoor,46.89
CAND_0039186,Shreya Mittal,46.89
CAND_0058078,Om Menon,46.89
CAND_0029303,Om Shah,46.89
CAND_0090752,Myra Malhotra,46.89
CAND_0090597,Dhruv Banerjee,46.89
CAND_0073535,Vivaan Joshi,46.89
CAND_0031773,Anjali Dalal,46.89
CAND_0017162,Ira Arora,46.89
CAND_0018222,Pranav Bansal,46.89
CAND_0057792,Anjali Mishra,46.89
CAND_0087165,Naina Subramanian,46.89
CAND_0071054,Sanjay Subramanian,46.89
CAND_0041811,Pooja Naidu,46.89
CAND_0091555,Tanvi Khanna,46.89
CAND_0043832,Aanya Bose,46.89
CAND_0072945,Deepak Shah,46.89
CAND_0099835,Arnav Nair,46.88
CAND_0050256,Meera Vora,46.88
CAND_0039295,Saanvi Joshi,46.88
CAND_0011756,Krishna Sethi,46.88
CAND_0099115,Arnav Menon,46.88
CAND_0027940,Nikhil Trivedi,46.88
CAND_0079531,Aditya Sethi,46.88
CAND_0004974,Saanvi Subramanian,46.88
CAND_0050349,Ishaan Bhatia,46.88
CAND_0078185,Shreya Krishnan,46.88
CAND_0053417,Om Trivedi,46.88
CAND_0028378,Diya Dutta,46.88
CAND_0071319,Ved Pillai,46.88
CAND_0001552,Meera Chatterjee,46.88
CAND_0097100,Tanya Sethi,46.88
CAND_0038400,Siya Vora,46.88
CAND_0069449,Sai Saxena,46.88
CAND_0044296,Siya Vora,46.88
CAND_0065341,Kabir Chatterjee,46.88
CAND_0019908,Kavya Mishra,46.88
CAND_0080274,Aarav Sen,46.88
CAND_0050517,Jay Hegde,46.88
CAND_0067744,Dhruv Joshi,46.88
CAND_0031671,Tanya Gupta,46.88
CAND_0067817,Aisha Naidu,46.88
CAND_0032899,Avni Mishra,46.88
CAND_0087053,Krishna Pandey,46.88
CAND_0036542,Meera Sethi,46.88
CAND_0042260,Saanvi Verma,46.88
CAND_0090875,Diya Goyal,46.88
CAND_0039506,Yash Sethi,46.88
CAND_0098256,Arjun Mehta,46.88
CAND_0024181,Ela Mehta,46.88
CAND_0097114,Jay Tiwari,46.88
CAND_0004683,Anjali Verma,46.88
CAND_0096980,Arnav Sharma,46.88
CAND_0063826,Nisha Pillai,46.88
CAND_0021334,Ela Tiwari,46.88
CAND_0066059,Aryan Sethi,46.88
CAND_0061894,Anjali Kapoor,46.88
CAND_0066504,Aryan Gupta,46.88
CAND_0063676,Divya Iyengar,46.88
CAND_0065939,Aryan Mehta,46.88
CAND_0005515,Avni Tiwari,46.88
CAND_0072166,Manish Patel,46.88
CAND_0072502,Mira Chopra,46.88
CAND_0029827,Rahul Pandey,46.88
CAND_0009900,Neha Gupta,46.88
CAND_0082021,Dhruv Ghosh,46.88
CAND_0043143,Nikhil Ghosh,46.88
CAND_0044875,Zara Singh,46.88
CAND_0028176,Kavya Trivedi,46.88
CAND_0062990,Sneha Banerjee,46.88
CAND_0003708,Manish Desai,46.88
CAND_0044637,Deepak Sharma,46.88
CAND_0044687,Advik Mehta,46.88
CAND_0092421,Atharv Dalal,46.88
CAND_0008446,Aryan Shah,46.88
CAND_0008450,Karan Rao,46.88
CAND_0092884,Vikram Mittal,46.88
CAND_0006873,Sunil Naidu,46.88
CAND_0062058,Ishaan Chopra,46.88
CAND_0009747,Aanya Reddy,46.88
CAND_0013842,Rajesh Singh,46.88
CAND_0037765,Kavya Mishra,46.88
CAND_0061658,Aanya Bose,46.88
CAND_0061702,Saanvi Banerjee,46.88
CAND_0051381,Myra Malhotra,46.88
CAND_0018767,Ayaan Tiwari,46.88
CAND_0084680,Aryan Naidu,46.88
CAND_0075849,Pari Bansal,46.88
CAND_0031540,Atharv Rao,46.88
CAND_0018819,Sunil Kapoor,46.88
CAND_0021722,Divya Pandey,46.88
CAND_0069441,Sai Goyal,46.88
CAND_0002128,Shaurya Iyer,46.88
CAND_0049268,Advaith Chowdary,46.88
CAND_0036948,Sanjay Kumar,46.88
CAND_0096522,Arnav Chatterjee,46.88
CAND_0065386,Saanvi Banerjee,46.88
CAND_0020071,Siya Menon,46.88
CAND_0008231,Riya Singh,46.88
CAND_0089533,Advaith Krishnan,46.88
CAND_0089508,Arnav Goyal,46.88
CAND_0047873,Vihaan Mishra,46.87
CAND_0029422,Manish Naidu,46.87
CAND_0058618,Aditya Nair,46.87
CAND_0077064,Sneha Kapoor,46.87
CAND_0077207,Myra Subramanian,46.87
CAND_0058551,Rohan Chatterjee,46.87
CAND_0084631,Saanvi Gupta,46.87
CAND_0068098,Dhruv Iyengar,46.87
CAND_0078349,Pooja Desai,46.87
CAND_0084419,Aditya Shah,46.87
CAND_0098890,Anika Mittal,46.87
CAND_0051798,Manish Mehta,46.87
CAND_0042225,Aanya Agarwal,46.87
CAND_0048811,Reyansh Krishnan,46.87
CAND_0078779,Saanvi Mishra,46.87
CAND_0000166,Aryan Shah,46.87
CAND_0038114,Priya Dalal,46.87
CAND_0034113,Zara Menon,46.87
CAND_0020465,Myra Subramanian,46.87
CAND_0055203,Kavya Joshi,46.87
CAND_0016677,Yash Kumar,46.87
CAND_0014035,Ved Tiwari,46.87
CAND_0075601,Myra Gupta,46.87
CAND_0045677,Arnav Goyal,46.87
CAND_0090328,Atharv Malhotra,46.87
CAND_0039909,Aanya Nair,46.87
CAND_0082950,Kiara Bose,46.87
CAND_0062111,Sunil Arora,46.87
CAND_0093630,Manish Shetty,46.87
CAND_0022298,Pooja Pandey,46.87
CAND_0002495,Ritu Shah,46.87
CAND_0002520,Pranav Tiwari,46.87
CAND_0066663,Nikhil Patel,46.87
CAND_0038850,Zara Joshi,46.87
CAND_0095503,Kavya Chopra,46.87
CAND_0018686,Aditya Chopra,46.87
CAND_0063980,Aarav Krishnan,46.87
CAND_0046820,Kiara Saxena,46.87
CAND_0018399,Atharv Iyengar,46.87
CAND_0039665,Mira Chopra,46.87
CAND_0017223,Aarav Dalal,46.87
CAND_0002154,Om Patel,46.87
CAND_0051704,Aanya Khanna,46.87
CAND_0010760,Kiara Iyer,46.87
CAND_0087186,Kabir Vora,46.87
CAND_0038568,Rahul Reddy,46.87
CAND_0036566,Ayaan Iyer,46.87
CAND_0024061,Zara Bose,46.87
CAND_0026735,Aarohi Bhatia,46.87
CAND_0050456,Pranav Nair,46.87
CAND_0064689,Manish Menon,46.87
CAND_0045221,Tanya Khanna,46.87
CAND_0052438,Tanvi Naidu,46.87
CAND_0091538,Pranav Bhatia,46.87
CAND_0097378,Rohan Kapoor,46.87
CAND_0099230,Yash Goyal,46.87
CAND_0052492,Sanjay Dutta,46.87
CAND_0098876,Amit Tiwari,46.87
CAND_0024673,Zara Subramanian,46.87
CAND_0012022,Rajesh Subramanian,46.87
CAND_0035957,Aarav Krishnan,46.87
CAND_0025712,Tanvi Rao,46.87
CAND_0066518,Nisha Kapoor,46.87
CAND_0065469,Manish Tiwari,46.87
CAND_0029859,Mira Sharma,46.87
CAND_0035395,Vikram Pandey,46.87
CAND_0032241,Vikram Nair,46.87
CAND_0044785,Vihaan Agarwal,46.87
CAND_0064406,Nisha Dutta,46.87
CAND_0096504,Aditya Dalal,46.87
CAND_0096205,Arjun Sethi,46.87
CAND_0023182,Om Shetty,46.87
CAND_0018470,Atharv Mehta,46.87
CAND_0042180,Myra Nair,46.86
CAND_0016456,Rohan Sethi,46.86
CAND_0027894,Meera Mukherjee,46.86
CAND_0079799,Kabir Tiwari,46.86
CAND_0077121,Divya Saxena,46.86
CAND_0096828,Manish Sharma,46.86
CAND_0023561,Saanvi Joshi,46.86
CAND_0089003,Ela Joshi,46.86
CAND_0097025,Anil Banerjee,46.86
CAND_0067597,Om Ghosh,46.86
CAND_0046127,Saanvi Saxena,46.86
CAND_0016806,Rahul Menon,46.86
CAND_0044299,Aadhya Bhatia,46.86
CAND_0023570,Ananya Sharma,46.86
CAND_0016401,Reyansh Saxena,46.86
CAND_0086965,Pari Nair,46.86
CAND_0004810,Ela Kumar,46.86
CAND_0097779,Naina Malhotra,46.86
CAND_0023769,Ayaan Shetty,46.86
CAND_0012561,Aanya Vora,46.86
CAND_0057261,Ela Shah,46.86
CAND_0068476,Vihaan Tiwari,46.86
CAND_0084408,Neha Arora,46.86
CAND_0084431,Kiara Chowdary,46.86
CAND_0024496,Mira Kumar,46.86
CAND_0088476,Dhruv Kapoor,46.86
CAND_0006366,Saanvi Tiwari,46.86
CAND_0000350,Amit Reddy,46.86
CAND_0098977,Atharv Saxena,46.86
CAND_0038651,Anjali Ghosh,46.86
CAND_0096604,Advaith Singh,46.86
CAND_0096366,Jay Trivedi,46.86
CAND_0046182,Advik Ghosh,46.86
CAND_0030281,Dev Chatterjee,46.86
CAND_0022442,Ved Saxena,46.86
CAND_0010395,Nikhil Bose,46.86
CAND_0035178,Riya Subramanian,46.86
CAND_0061392,Aditya Bansal,46.86
CAND_0066716,Nisha Agarwal,46.86
CAND_0094643,Rohan Pandey,46.86
CAND_0060424,Anil Kapoor,46.86
CAND_0081788,Aditya Verma,46.86
CAND_0029666,Saanvi Khanna,46.86
CAND_0034419,Nisha Subramanian,46.86
CAND_0047569,Myra Menon,46.86
CAND_0044199,Advaith Ghosh,46.86
CAND_0040586,Pari Mittal,46.86
CAND_0013246,Avni Agarwal,46.86
CAND_0053593,Ayaan Bose,46.86
CAND_0070026,Jay Krishnan,46.86
CAND_0004287,Aanya Arora,46.86
CAND_0044034,Avni Bose,46.86
CAND_0009186,Siya Joshi,46.86
CAND_0040968,Vihaan Desai,46.86
CAND_0043104,Ishaan Mukherjee,46.86
CAND_0038201,Aarav Menon,46.86
CAND_0025896,Rahul Dalal,46.86
CAND_0071758,Tanvi Dalal,46.86
CAND_0071968,Jay Kapoor,46.86
CAND_0062508,Shreya Pandey,46.86
CAND_0046672,Reyansh Mishra,46.86
CAND_0068948,Ishaan Agarwal,46.86
CAND_0017367,Aditya Ghosh,46.86
CAND_0009414,Aisha Reddy,46.86
CAND_0014309,Manish Goyal,46.86
CAND_0040696,Sneha Hegde,46.86
CAND_0030090,Deepak Saxena,46.86
CAND_0099698,Meera Nair,46.86
CAND_0022263,Nisha Bansal,46.85
CAND_0042817,Shreya Shetty,46.85
CAND_0052635,Shaurya Bose,46.85
CAND_0012062,Deepak Joshi,46.85
CAND_0052230,Aryan Sharma,46.85
CAND_0044197,Neha Chowdary,46.85
CAND_0089300,Vihaan Bose,46.85
CAND_0005716,Neha Iyer,46.85
CAND_0021944,Atharv Bose,46.85
CAND_0095007,Amit Pillai,46.85
CAND_0013155,Divya Hegde,46.85
CAND_0037064,Jay Goyal,46.85
CAND_0008995,Anika Dutta,46.85
CAND_0083854,Atharv Sen,46.85
CAND_0033466,Kavya Chopra,46.85
CAND_0035213,Ela Vora,46.85
CAND_0074096,Diya Tiwari,46.85
CAND_0009136,Tanvi Krishnan,46.85
CAND_0079752,Anjali Sen,46.85
CAND_0088520,Mira Bhatia,46.85
CAND_0021799,Naina Trivedi,46.85
CAND_0049020,Siya Shah,46.85
CAND_0031485,Aditya Mittal,46.85
CAND_0021685,Dhruv Hegde,46.85
CAND_0039964,Tanvi Pandey,46.85
CAND_0086136,Atharv Desai,46.85
CAND_0068704,Aanya Joshi,46.85
CAND_0080802,Priya Reddy,46.85
CAND_0009933,Ira Singh,46.85
CAND_0076952,Vivaan Joshi,46.85
CAND_0096742,Rohan Chatterjee,46.85
CAND_0090725,Ishaan Menon,46.85
CAND_0027659,Ananya Shah,46.85
CAND_0094044,Aanya Kapoor,46.85
CAND_0074405,Ira Mukherjee,46.85
CAND_0027363,Tanvi Naidu,46.85
CAND_0003883,Arnav Reddy,46.85
CAND_0056545,Ishaan Arora,46.85
CAND_0067458,Advaith Hegde,46.85
CAND_0005584,Jay Subramanian,46.85
CAND_0051108,Zara Kumar,46.85
CAND_0015385,Divya Bhatia,46.85
CAND_0084806,Sai Shah,46.85
CAND_0066029,Arjun Bose,46.85
CAND_0083375,Divya Desai,46.85
CAND_0028280,Sneha Joshi,46.85
CAND_0033409,Ira Chatterjee,46.85
CAND_0036801,Aadhya Ghosh,46.85
CAND_0064568,Krishna Sen,46.85
CAND_0064481,Vivaan Khanna,46.85
CAND_0012655,Advaith Pillai,46.85
CAND_0098156,Shaurya Banerjee,46.85
CAND_0003773,Pari Bose,46.85
CAND_0074717,Arnav Banerjee,46.85
CAND_0037941,Aditya Joshi,46.85
CAND_0079951,Ela Dutta,46.85
CAND_0077485,Vikram Subramanian,46.85
CAND_0097479,Pooja Malhotra,46.85
CAND_0093384,Ananya Mukherjee,46.85
CAND_0003683,Nisha Khanna,46.85
CAND_0034692,Sunil Goyal,46.85
CAND_0045168,Aarav Trivedi,46.85
CAND_0033902,Pari Goyal,46.85
CAND_0048299,Ananya Sharma,46.85
CAND_0009434,Shreya Iyengar,46.85
CAND_0034222,Tanvi Nair,46.85
CAND_0073846,Tanvi Rao,46.85
CAND_0085842,Dhruv Bhatia,46.85
CAND_0099122,Kavya Rao,46.85
CAND_0024731,Aarohi Mukherjee,46.85
CAND_0025668,Krishna Patel,46.85
CAND_0011596,Sunil Verma,46.85
CAND_0074320,Aarav Mittal,46.84
CAND_0013473,Siya Reddy,46.84
CAND_0087296,Myra Khanna,46.84
CAND_0039382,Dhruv Khanna,46.84
CAND_0020949,Sneha Krishnan,46.84
CAND_0017500,Sai Vora,46.84
CAND_0029635,Tanya Singh,46.84
CAND_0066882,Kavya Shah,46.84
CAND_0022117,Neha Krishnan,46.84
CAND_0033446,Ela Mehta,46.84
CAND_0083662,Aarav Chowdary,46.84
CAND_0041789,Nisha Subramanian,46.84
CAND_0065683,Aisha Nair,46.84
CAND_0065681,Sunil Bhatia,46.84
CAND_0010513,Rohan Malhotra,46.84
CAND_0021786,Kiara Sen,46.84
CAND_0033128,Aditya Tiwari,46.84
CAND_0077842,Jay Gupta,46.84
CAND_0054950,Kavya Iyengar,46.84
CAND_0039545,Pari Arora,46.84
CAND_0087046,Yash Tiwari,46.84
CAND_0033693,Aisha Saxena,46.84
CAND_0094302,Atharv Goyal,46.84
CAND_0068746,Jay Tiwari,46.84
CAND_0051573,Ela Malhotra,46.84
CAND_0059316,Arjun Krishnan,46.84
CAND_0010675,Pari Bhatia,46.84
CAND_0094157,Deepak Shetty,46.84
CAND_0003279,Kiara Arora,46.84
CAND_0064347,Ritu Gupta,46.84
CAND_0092896,Sunil Trivedi,46.84
CAND_0063031,Rohan Chowdary,46.84
CAND_0058824,Kavya Kapoor,46.84
CAND_0058677,Myra Rao,46.84
CAND_0012834,Naina Pillai,46.84
CAND_0093940,Aadhya Nair,46.84
CAND_0058495,Avni Iyengar,46.84
CAND_0011044,Vivaan Mukherjee,46.84
CAND_0049621,Jay Joshi,46.84
CAND_0030422,Nisha Naidu,46.84
CAND_0091246,Rajesh Mittal,46.84
CAND_0035719,Advik Khanna,46.84
CAND_0097729,Sneha Trivedi,46.84
CAND_0031619,Yash Sharma,46.84
CAND_0072620,Arnav Reddy,46.84
CAND_0073448,Ishaan Menon,46.84
CAND_0086563,Aditya Patel,46.84
CAND_0086550,Diya Singh,46.84
CAND_0080667,Sanjay Patel,46.84
CAND_0077387,Sunil Nair,46.84
CAND_0077330,Jay Reddy,46.84
CAND_0077519,Nisha Goyal,46.84
CAND_0014011,Divya Pillai,46.84
CAND_0053389,Zara Dutta,46.84
CAND_0016261,Dhruv Menon,46.84
CAND_0087524,Vivaan Kumar,46.84
CAND_0083382,Amit Verma,46.84
CAND_0093633,Kiara Menon,46.84
CAND_0062041,Om Agarwal,46.84
CAND_0073216,Reyansh Reddy,46.84
CAND_0067525,Rohan Singh,46.84
CAND_0008094,Shaurya Chowdary,46.84
CAND_0089884,Tanya Sethi,46.84
CAND_0070575,Tanvi Khanna,46.84
CAND_0056786,Ved Sharma,46.84
CAND_0054353,Mira Trivedi,46.84
CAND_0054990,Aditya Rao,46.84
CAND_0091982,Ishaan Kumar,46.84
CAND_0060063,Yash Desai,46.84
CAND_0060052,Aarav Shetty,46.84
CAND_0060038,Arjun Verma,46.84
CAND_0022401,Ayaan Tiwari,46.84
CAND_0025450,Diya Khanna,46.84
CAND_0076047,Diya Tiwari,46.84
CAND_0083619,Mira Vora,46.84
CAND_0068421,Kabir Vora,46.84
CAND_0032771,Pooja Tiwari,46.84
CAND_0072994,Mira Iyer,46.84
CAND_0046477,Deepak Reddy,46.83
CAND_0092674,Rajesh Iyengar,46.83
CAND_0091860,Ritu Shah,46.83
CAND_0044695,Riya Chopra,46.83
CAND_0099867,Neha Dalal,46.83
CAND_0069794,Pooja Bhatia,46.83
CAND_0068461,Anjali Khanna,46.83
CAND_0082350,Shreya Subramanian,46.83
CAND_0036732,Suresh Bhatia,46.83
CAND_0036708,Riya Hegde,46.83
CAND_0087107,Yash Tiwari,46.83
CAND_0093349,Rajesh Saxena,46.83
CAND_0058203,Anil Joshi,46.83
CAND_0073358,Riya Patel,46.83
CAND_0006110,Vihaan Khanna,46.83
CAND_0048006,Anil Mittal,46.83
CAND_0073172,Aarohi Desai,46.83
CAND_0017760,Karan Khanna,46.83
CAND_0010929,Rajesh Vora,46.83
CAND_0020851,Deepak Bansal,46.83
CAND_0040859,Aarav Mukherjee,46.83
CAND_0015212,Rahul Arora,46.83
CAND_0056636,Mira Arora,46.83
CAND_0079764,Aryan Menon,46.83
CAND_0077642,Dhruv Dutta,46.83
CAND_0004808,Advaith Krishnan,46.83
CAND_0029445,Dhruv Mittal,46.83
CAND_0004664,Myra Sethi,46.83
CAND_0077322,Aditya Mehta,46.83
CAND_0027453,Aryan Mittal,46.83
CAND_0081836,Yash Shetty,46.83
CAND_0083351,Kabir Patel,46.83
CAND_0063308,Rohan Menon,46.83
CAND_0028977,Karan Chowdary,46.83
CAND_0049663,Jay Agarwal,46.83
CAND_0095118,Shaurya Khanna,46.83
CAND_0018600,Aarohi Joshi,46.83
CAND_0036319,Kiara Khanna,46.83
CAND_0053881,Aditya Verma,46.83
CAND_0012454,Atharv Bose,46.83
CAND_0002853,Rohan Gupta,46.83
CAND_0076605,Vihaan Menon,46.83
CAND_0090455,Aditya Banerjee,46.83
CAND_0033158,Pooja Shetty,46.83
CAND_0007349,Avni Trivedi,46.83
CAND_0061423,Rahul Dalal,46.83
CAND_0021526,Aisha Banerjee,46.83
CAND_0002058,Karan Mittal,46.83
CAND_0001984,Arnav Sharma,46.83
CAND_0094041,Tanya Bhatia,46.83
CAND_0089147,Tanya Chopra,46.83
CAND_0090551,Aditya Mishra,46.83
CAND_0050392,Atharv Bansal,46.83
CAND_0049553,Aditya Gupta,46.83
CAND_0094723,Sanjay Chopra,46.83
CAND_0095791,Siya Singh,46.83
CAND_0096065,Arnav Iyengar,46.83
CAND_0085955,Diya Rao,46.83
CAND_0006584,Arjun Krishnan,46.83
CAND_0030535,Sneha Sethi,46.83
CAND_0024955,Vikram Mishra,46.83
CAND_0073748,Rohan Rao,46.82
CAND_0026121,Aarohi Vora,46.82
CAND_0004945,Arjun Mittal,46.82
CAND_0000306,Amit Bansal,46.82
CAND_0099822,Arjun Mishra,46.82
CAND_0045986,Ayaan Kumar,46.82
CAND_0044746,Zara Bansal,46.82
CAND_0032011,Karan Nair,46.82
CAND_0050548,Ritu Malhotra,46.82
CAND_0055026,Vikram Desai,46.82
CAND_0050965,Aadhya Bansal,46.82
CAND_0096877,Rahul Mukherjee,46.82
CAND_0021081,Anjali Banerjee,46.82
CAND_0046954,Suresh Mehta,46.82
CAND_0029074,Dhruv Mishra,46.82
CAND_0019177,Reyansh Iyengar,46.82
CAND_0010975,Aanya Mittal,46.82
CAND_0008775,Tanya Shah,46.82
CAND_0008955,Vikram Hegde,46.82
CAND_0008321,Advaith Pillai,46.82
CAND_0082809,Anika Kapoor,46.82
CAND_0070631,Sanjay Joshi,46.82
CAND_0078093,Om Goyal,46.82
CAND_0079849,Anil Verma,46.82
CAND_0036027,Atharv Gupta,46.82
CAND_0060395,Mira Mukherjee,46.82
CAND_0081720,Pari Agarwal,46.82
CAND_0063340,Dev Iyer,46.82
CAND_0052235,Advaith Kapoor,46.82
CAND_0087304,Aisha Subramanian,46.82
CAND_0071667,Kiara Chopra,46.82
CAND_0064269,Saanvi Kapoor,46.82
CAND_0013191,Shreya Chopra,46.82
CAND_0081353,Divya Rao,46.82
CAND_0006616,Siya Sen,46.82
CAND_0037261,Ela Pillai,46.82
CAND_0083646,Riya Saxena,46.82
CAND_0029539,Manish Shah,46.82
CAND_0069963,Om Mishra,46.82
CAND_0065458,Advik Desai,46.82
CAND_0021732,Ela Hegde,46.82
CAND_0021616,Pooja Reddy,46.82
CAND_0094754,Rohan Dutta,46.82
CAND_0048164,Sunil Bansal,46.82
CAND_0046436,Dhruv Chopra,46.82
CAND_0006668,Neha Hegde,46.82
CAND_0062513,Ananya Shetty,46.82
CAND_0098088,Ananya Patel,46.82
CAND_0068984,Rajesh Reddy,46.82
CAND_0021585,Nisha Desai,46.82
CAND_0071589,Naina Ghosh,46.82
CAND_0081153,Krishna Bhatia,46.82
CAND_0041504,Zara Malhotra,46.82
CAND_0008339,Divya Goyal,46.82
CAND_0057493,Aditya Patel,46.82
CAND_0097616,Meera Iyengar,46.82
CAND_0019327,Anjali Nair,46.82
CAND_0065604,Tanya Menon,46.82
CAND_0070811,Atharv Iyengar,46.82
CAND_0056411,Rajesh Pandey,46.82
CAND_0090424,Saanvi Mittal,46.82
CAND_0010533,Jay Menon,46.82
CAND_0038601,Avni Goyal,46.82
CAND_0034122,Sanjay Pillai,46.82
CAND_0054672,Ved Mittal,46.82
CAND_0075974,Ira Kapoor,46.82
CAND_0065005,Anjali Mukherjee,46.82
CAND_0090918,Diya Banerjee,46.82
CAND_0083327,Sanjay Subramanian,46.82
CAND_0000122,Pranav Rao,46.82
CAND_0074597,Pooja Dalal,46.82
CAND_0006003,Divya Tiwari,46.82
CAND_0043017,Pari Malhotra,46.82
CAND_0068870,Deepak Pandey,46.82
CAND_0071103,Pari Tiwari,46.81
CAND_0047962,Priya Vora,46.81
CAND_0067781,Jay Subramanian,46.81
CAND_0007645,Diya Nair,46.81
CAND_0079207,Om Joshi,46.81
CAND_0011962,Dhruv Rao,46.81
CAND_0036147,Manish Sharma,46.81
CAND_0099285,Karan Bose,46.81
CAND_0035949,Sunil Bose,46.81
CAND_0004489,Rohan Nair,46.81
CAND_0091869,Sneha Dutta,46.81
CAND_0073814,Shreya Vora,46.81
CAND_0046770,Mira Subramanian,46.81
CAND_0072051,Shaurya Bose,46.81
CAND_0072335,Anjali Vora,46.81
CAND_0038755,Arjun Iyer,46.81
CAND_0058793,Ayaan Chopra,46.81
CAND_0054398,Nisha Sethi,46.81
CAND_0043481,Nikhil Naidu,46.81
CAND_0026211,Jay Trivedi,46.81
CAND_0067427,Ananya Kumar,46.81
CAND_0041459,Ela Mishra,46.81
CAND_0015150,Divya Gupta,46.81
CAND_0084644,Myra Chowdary,46.81
CAND_0009863,Vihaan Sharma,46.81
CAND_0096910,Sai Desai,46.81
CAND_0035670,Pranav Mehta,46.81
CAND_0054382,Siya Sen,46.81
CAND_0013099,Vihaan Ghosh,46.81
CAND_0021853,Ayaan Iyer,46.81
CAND_0020340,Aisha Mishra,46.81
CAND_0058961,Meera Naidu,46.81
CAND_0094039,Sai Joshi,46.81
CAND_0021503,Manish Chatterjee,46.81
CAND_0084877,Deepak Mukherjee,46.81
CAND_0056713,Pari Reddy,46.81
CAND_0089109,Atharv Bhatia,46.81
CAND_0051467,Myra Agarwal,46.81
CAND_0016578,Rahul Khanna,46.81
CAND_0039754,Mira Banerjee,46.81
CAND_0058891,Anika Bhatia,46.81
CAND_0041073,Mira Ghosh,46.81
CAND_0076751,Aditya Desai,46.81
CAND_0076716,Arnav Banerjee,46.81
CAND_0037626,Rajesh Pillai,46.81
CAND_0085188,Diya Mehta,46.81
CAND_0065656,Tanvi Mukherjee,46.81
CAND_0045864,Jay Bose,46.81
CAND_0068178,Atharv Goyal,46.81
CAND_0081315,Ayaan Malhotra,46.81
CAND_0059433,Sanjay Malhotra,46.81
CAND_0049016,Ela Verma,46.81
CAND_0074070,Jay Menon,46.81
CAND_0002406,Rajesh Mishra,46.81
CAND_0045880,Neha Sharma,46.81
CAND_0025825,Reyansh Menon,46.81
CAND_0072424,Dhruv Iyengar,46.81
CAND_0084781,Priya Nair,46.81
CAND_0013248,Rahul Joshi,46.81
CAND_0076522,Kiara Shetty,46.81
CAND_0060219,Myra Patel,46.81
CAND_0071731,Aisha Trivedi,46.81
CAND_0029670,Tanya Gupta,46.81
CAND_0041179,Ishaan Dutta,46.81
CAND_0066603,Avni Pillai,46.81
CAND_0027719,Krishna Iyengar,46.81
CAND_0014088,Aditya Shah,46.81
CAND_0039660,Sai Joshi,46.81
CAND_0049491,Sanjay Banerjee,46.81
CAND_0008104,Ela Mishra,46.81
CAND_0033387,Ira Reddy,46.81
CAND_0040795,Vihaan Naidu,46.81
CAND_0020606,Ishaan Krishnan,46.81
CAND_0064987,Shreya Arora,46.81
CAND_0081910,Vivaan Goyal,46.81
